,mc1,mc10,mc100,mc101,mc102,mc103,mc104,mc105,mc106,mc107,mc108,mc109,mc11,mc110,mc111,mc112,mc113,mc114,mc115,mc116,mc117,mc118,mc119,mc12,mc120,mc121,mc122,mc123,mc124,mc125,mc126,mc127,mc128,mc129,mc13,mc130,mc131,mc132,mc133,mc134,mc135,mc136,mc137,mc138,mc139,mc14,mc140,mc141,mc142,mc143,mc144,mc145,mc146,mc147,mc148,mc149,mc15,mc150,mc151,mc152,mc153,mc154,mc155,mc156,mc157,mc158,mc159,mc16,mc160,mc161,mc162,mc163,mc164,mc165,mc166,mc167,mc168,mc169,mc17,mc170,mc171,mc172,mc173,mc174,mc175,mc176,mc177,mc178,mc179,mc18,mc180,mc181,mc182,mc183,mc184,mc185,mc186,mc187,mc188,mc189,mc19,mc190,mc191,mc192,mc193,mc194,mc195,mc196,mc197,mc198,mc199,mc2,mc20,mc200,mc201,mc202,mc203,mc204,mc205,mc206,mc207,mc208,mc209,mc21,mc210,mc211,mc212,mc213,mc214,mc215,mc216,mc217,mc218,mc219,mc22,mc220,mc221,mc222,mc223,mc224,mc225,mc226,mc227,mc228,mc229,mc23,mc230,mc231,mc232,mc24,mc25,mc26,mc27,mc28,mc29,mc3,mc30,mc31,mc32,mc33,mc34,mc35,mc36,mc37,mc38,mc39,mc4,mc40,mc41,mc42,mc43,mc44,mc45,mc46,mc47,mc48,mc49,mc5,mc50,mc51,mc52,mc53,mc54,mc55,mc56,mc57,mc58,mc59,mc6,mc60,mc61,mc62,mc63,mc64,mc65,mc66,mc67,mc68,mc69,mc7,mc70,mc71,mc72,mc73,mc74,mc75,mc76,mc77,mc78,mc79,mc8,mc80,mc81,mc82,mc83,mc84,mc85,mc86,mc87,mc88,mc89,mc9,mc90,mc91,mc92,mc93,mc94,mc95,mc96,mc97,mc98,mc99
EX_etoh_m,0.196097,0.684096,57.330885,0.0,0.680797,7.110592,0.0,2.016164,0.073859,0.103779,2.410835,3.71281,0.300172,0.578822,0.0,0.074479,0.05747,0.0,0.04565,1.484384,0.446411,0.1289,0.048863,1.618984,1.182,0.622796,0.157785,0.604196,0.544229,0.934358,0.054058,1.303506,0.523444,4.282037,1.112766,0.0,0.30594,0.0,10.771854,0.654996,1.532993,0.0,1.611366,0.0,130.91423,1.1686,3.965462,0.199328,0.302125,0.165349,0.042908,0.736037,0.027891,0.143789,0.0,5.561842,0.086312,4.077664,67.272242,7.687806,0.0,0.522521,0.0,0.375812,0.687966,58.318939,0.0,0.171652,4.021,1.338314,4.538999,4.317868,0.49932,3.194835,0.284543,0.35965,0.231147,2.258563,1.111206,0.709986,17.123821,0.679736,2.962787,0.0,0.0,0.0,0.0,0.0,0.056684,25.31274,0.076239,2.194369,0.0,2.125449,6.68659,0.584523,6.395622,8.425186,0.500769,1.203915,11.605639,1.742484,0.0,1.023699,0.0,1.266997,0.0,0.0,2.383416,0.077193,5.311775,0.0,1.849605,0.342125,0.149581,4.020469,0.19459,2.696462,0.0,0.452137,0.052404,0.913517,3.102784,0.044551,0.0,1.553031,1.171585,0.0,0.0,0.365872,1.378234,0.804578,201.074354,0.0,0.220254,0.0,0.141435,0.0,0.092902,11.546728,0.468716,0.0,7.192857,0.843886,5.440628,25.353283,0.503421,4.500088,0.0,0.052271,0.151128,0.0,0.524368,0.100347,0.130988,0.021239,1.549653,1.876835,365.050953,0.064643,0.105708,1.247098,0.0,0.081628,2.735227,0.167446,1.672586,0.831688,0.0,0.302909,0.631962,0.321172,1.643532,0.10065,0.331534,1.903988,371.222819,7.055022,2.763088,5.93422,1.148181,0.356052,0.555897,1.753336,0.186552,0.12565,12.076487,0.282541,0.103531,3.897796,1.337381,0.369249,0.076588,0.096576,0.043236,0.332912,0.142412,0.73905,148.737308,0.0,10.585603,2.104282,0.0,0.233063,0.571153,0.732736,0.049538,5.888378,1.068675,2.016915,11.591239,16.214522,1.560275,0.199053,3.434292,0.287084,6.916579,1.360616,5.445595,1.234157,0.510744,0.253666,0.468878,0.308123,12.527338,10.902413,1.556208,4.192895,0.659782,1.987463,0.239438,4.392213
EX_eztmb_glc_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_eztmb_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_f1a_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fcsn_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fe2_m,0.0,0.002822,0.000617,0.0,0.002299,0.001906,0.002531,0.000101,0.002821,0.000154,0.0,0.002481,0.0,0.003166,0.0,0.003208,0.0,0.001919,0.003056,0.000862,0.002675,0.001103,0.0,0.0,0.003608,0.0,0.0,0.00359,0.0,0.002837,0.004057,0.000176,0.0024689999999999,0.000453,0.00615,0.0006929999999999,0.0,0.000223,0.001158,0.002789,0.003148,0.0,0.0033299999999999,0.002026,0.006673,0.0,0.000792,0.0,0.002606,0.0,0.003318,0.001913,0.004979,0.0,0.0003189999999999,0.002226,0.00229,0.000198,0.001368,0.000202,0.000134,0.001224,0.003688,0.001815,0.00244,0.000134,0.0,0.0,0.0,0.001495,0.0,0.000607,0.004135,0.0,0.004172,0.0,0.003061,0.0,0.006109,0.002515,0.000845,0.004235,0.001545,0.0,0.0,0.000254,0.0,0.001029,0.003534,0.000889,0.00202,0.0,0.002818,0.000106,0.000174,0.003133,0.002894,0.000173,0.0,0.001612,0.000507,0.003416,0.003907,0.003202,0.004067,0.001414,0.001903,0.003953,0.001919,0.0034819999999999,0.000348,0.003526,0.000403,0.0,0.002965,0.000684,0.0,0.000179,0.0,0.00272,0.003481,0.000285,0.000135,0.003632,0.0008599999999999,0.000177,0.000131,0.0,0.001278,0.002671,0.002645,0.0,0.00271,0.003311,0.000137,0.003903,0.0,0.003348,0.0005539999999999,0.00026,0.005277,0.0,0.000466,0.003147,0.00047,0.001205,0.000216,0.000598,0.003504,0.000283,0.0,0.0,0.0,0.004456,0.0,0.000115,0.002364,0.000196,0.000164,0.000425,0.0,0.0,0.00012,0.0004299999999999,0.0,0.00012,0.000908,0.002374,0.003845,0.001785,0.003745,0.001766,0.000246,0.0,0.004015,0.000204,0.000209,0.000159,0.000502,0.000573,0.0,0.0021639999999999,0.003075,0.0,0.002394,0.0,0.0006239999999999,0.002432,0.0,0.0,0.003969,0.00134,0.0,0.0,0.0,0.0,0.004091,0.003335,0.0001659999999999,0.002568,0.000523,0.000491,0.003675,0.0,0.000441,0.0,0.0,0.0001239999999999,0.000724,0.0001799999999999,0.002773,0.0,0.000769,0.002709,0.000673,0.0,0.000583,0.000106,0.000179,0.001819,0.003319,0.0,0.000135,0.0031489999999999,0.000227,0.000534,0.003875,0.0002769999999999,0.002671,0.002361,0.0001799999999999,0.000738
EX_fe3_m,0.000216,0.002954,0.005192,0.0,0.002453,0.002638,0.003769,0.006779,0.0037869999999999,0.0,0.001319,0.004328,0.007476,0.004048,0.001722,0.002656,0.000359,0.004513,0.003563,0.003291,0.003549,0.006513,0.0,0.000191,0.00269,0.0,0.007525,0.002251,0.0,0.004522,0.002064,0.003293,0.003741,0.006352,0.0,0.006117,0.000215,0.006626,0.006891,0.003615,0.001365,0.000361,0.0022049999999999,0.004445,0.002605,0.000135,0.006315,0.000109,0.003629,0.006824,0.002137,0.002806,0.0,0.006834,0.000743,0.004354,0.00373,0.006831,0.007674,0.0067149999999999,0.003567,0.005432,0.002452,0.004709,0.00366,0.0002769999999999,0.006827,0.006821,0.007453,0.005254,0.004135,0.004004,0.001794,0.005874,0.000854,0.007475,0.0032459999999999,0.00682,0.0,0.0036769999999999,0.006798,0.001719,0.005259,0.00687,0.0,0.0041479999999999,0.0,0.0,0.0022889999999999,0.0,0.004955,0.006711,0.003658,0.00683,0.007459,0.003127,0.000146,0.007343,0.007147,0.005352,0.001036,0.002812,0.001718,0.003164,0.0024409999999999,0.00524,0.004751,0.001999,0.005202,0.001985,0.007163,0.002072,0.002121,0.007341,0.004111,0.006468,0.0,0.007418,0.0,0.0037459999999999,0.003748,0.0034549999999999,0.006657,0.000489,0.005893,0.001549,0.000311,0.005975,0.0056469999999999,0.003786,0.003667,0.007294,0.0013449999999999,0.002727,0.00029,0.002014,0.006532,0.0015399999999999,0.006279,0.001032,0.000437,0.000944,0.006475,0.00267,0.006698,0.000979,0.000747,0.003573,0.002286,0.0,0.007181,0.0,0.000483,0.00134,0.007498,0.006823,0.004054,0.000162,0.000314,0.006124,0.000202,0.000867,0.006798,0.005178,0.00756,0.006786,0.005167,0.003306,0.0018449999999999,0.004553,0.002078,0.005023,0.000405,0.0,0.001342,0.006523,0.0002629999999999,0.006941,0.000284,0.006417,0.005265,0.002532,0.002614,0.003374,0.004026,0.0,0.000619,0.005391,0.006778,0.0,0.004185,0.004602,0.007306,0.0,0.000142,0.006789,0.001596,0.003798,0.000233,0.003531,0.004209,0.001521,0.001201,0.0070759999999999,0.000775,0.000811,0.0076169999999999,0.007705,0.006029,0.006755,0.001398,0.006505,0.0009289999999999,0.004063,0.006017,0.001535,0.0015949999999999,0.00175,0.0067429999999999,0.0026359999999999,0.001785,0.006843,0.000288,0.003434,0.006489,0.004804,0.001663,0.000742,0.004087,0.000871,0.000197,0.0
EX_fecrm_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_fol_m,0.1678529999999991,9.536504,40.776163,0.0786879999999996,3.702902999999999,14.99925,4.061088,0.1961410000000008,0.1538609999999991,0.2055769999999999,0.3571270000000002,2.0542350000000003,0.3185330000000004,14.653793,0.4041730000000001,20.447426,0.2370669999999997,0.2251530000000006,3.964121,0.2556790000000006,1.5877510000000008,1.6312610000000003,0.2394639999999999,0.2325700000000008,5.6471350000000005,0.2349630000000004,0.5396710000000002,11.391043,0.1809960000000003,8.634719,10.082506,0.5000119999999999,5.581498,0.1078849999999995,0.8980829999999997,0.262442,0.3557520000000007,0.1518879999999995,0.3243480000000005,4.942337,0.4083319999999997,0.0099560000000007,16.80709,2.458487,85.695965,0.2298919999999995,0.1203859999999998,0.1828979999999997,5.363052,0.5017069999999997,19.277214,1.7483129999999996,0.140644,0.8916459999999997,0.7697190000000003,1.898349,11.808423,0.7727109999999993,43.874402,1.3888610000000003,0.8270350000000004,1.5249919999999992,10.399587,2.099542,11.167299,12.038545,0.1676870000000008,0.3925249999999991,0.1710650000000004,0.6084580000000006,0.8795260000000003,0.9097530000000004,11.65267,1.326753,29.235908,0.0886080000000006,7.092103000000002,0.9286700000000004,1.0739739999999998,7.845690999999999,0.1540949999999998,6.951640999999999,0.2091130000000003,0.0896749999999997,0.6385240000000003,0.0896620000000005,0.0632640000000002,0.2582889999999995,12.386686999999998,6.747333999999999,7.366543,0.8296690000000009,18.202935,0.2108489999999996,0.2775440000000007,3.92727,0.3409139999999997,0.0887309999999992,0.1376410000000003,9.219414,2.99588,8.858047,8.978314999999998,0.4603000000000001,13.229605,2.3101090000000006,6.110927,21.03394,1.2042900000000003,11.772565,0.0889260000000007,14.8762,0.2357259999999996,0.2347210000000004,4.898144,0.1390030000000006,0.7373999999999992,0.3185190000000002,0.1476260000000007,0.4369960000000006,12.885851,2.4041960000000007,0.4084330000000005,2.323643000000001,0.2128169999999993,0.4616260000000007,0.0900719999999992,0.0893899999999998,2.7457639999999994,1.860662,2.04077,0.5225629999999999,66.038312,13.106273000000002,2.982958,4.894137000000001,0.1570230000000005,11.254813,1.2743730000000006,0.0464730000000006,2.1288160000000005,0.0899780000000003,4.7737300000000005,7.2534649999999985,2.368131,13.770586000000002,1.24873,0.0894560000000002,10.129347,1.3108330000000006,0.1612460000000002,0.1844000000000001,2.465323,6.156860999999999,0.2066210000000001,0.8978929999999998,6.197621999999999,1.5729710000000008,94.200776,3.4225650000000005,0.714067,0.2017830000000007,1.6580879999999991,1.8866110000000005,0.3369060000000008,0.4122800000000008,9.512398,19.034121,14.98337,4.938129999999999,5.646928000000001,9.898358000000002,1.6503610000000002,0.2042439999999992,16.206958,1.4102820000000005,97.540852,0.30945,1.224627,3.5792079999999995,0.2757179999999994,1.4564529999999998,11.435228,0.4189609999999995,1.7023899999999994,0.6768199999999993,13.541787,18.693419,0.2456899999999997,2.1745680000000007,8.313044999999999,12.909313,0.8341969999999996,0.1521480000000004,0.6281049999999997,0.6589510000000001,7.694199000000001,8.845693,39.976794,9.701771999999998,9.091726,9.18705,8.512547000000001,0.7505459999999999,3.9143950000000007,0.5126399999999993,0.1948260000000008,0.1423149999999999,4.392346,0.304672,10.771498,5.412095000000001,3.2558380000000007,2.2094830000000005,0.7033380000000005,0.1816669999999991,0.84727,0.7085080000000001,2.7070360000000004,19.219647,26.868556,0.3797829999999997,0.5409179999999996,12.276741,3.820117,3.654636,16.333631,4.239291,0.3510340000000003,5.117312999999999,1.2311870000000005,1.3748039999999992
EX_for_m,9.721784,11.440856,213.448391,398.861569,37.620379,75.091671,6.953074,5.025205000000001,35.361294,0.994765,13.317797,26.520304,283.673505,87.33166600000001,45.569662,48.526242,1.159363,13.15646,30.106307,1.59836,7.10872,204.175621,1.682861,17.981327,20.944664,196.068363,320.330602,13.750414,1.867487,58.607894,33.305904,15.081322,4.490833,84.271279,1.986472,3.271319,2.803728,3.033614,328.305262,8.114612000000001,70.57700000000001,18.494314,21.777956,6.736492,131.752776,8.615968,125.198138,3.896826,4.983134000000001,4.55328,6.351627000000001,6.867329000000001,0.911505,3.542158,6.53226,9.093275,13.354865,5.3166210000000005,388.79967,8.118635000000001,190.882921,6.23207,40.373852,3.537376,10.976823,118.829522,3.224189,5.830981,259.831706,2.945237,167.954474,22.376107,24.706899,60.497797,0.974692,312.829439,21.215701,5.803850000000001,3.018676,8.378939,81.426845,6.041064,76.535303,2.392872,2.722349,63.125214,8.330747,334.028187,7.081251,287.854019,44.84213,11.647506,60.697993,3.556742,275.619642,3.114754,189.857163,191.861662,116.644033,170.45235200000002,365.226203,12.0438,6.7977430000000005,1.659478,4.043514,15.574175,27.673685,38.909347,13.877761,31.0355,238.481576,13.023523,35.624978,219.687843,35.472069,98.696428,2.881726,317.216914,133.800559,3.979686,85.57399600000001,166.49615500000002,3.967139,6.634538,3.261346,64.232741,8.406751,80.216874,20.238849,3.992255,17.228627999999997,184.353518,254.282217,53.19117,9.938679,88.313883,6.742617,22.653191,8.640827,386.129998,32.191998,3.682195,12.816922,3.955877,54.12876,313.696872,13.635525,29.411131,45.990067,5.186491,195.083138,1.851609,24.644506,16.040917,282.09363299999995,37.967569,13.370324,2.250224,371.716486,18.179154,4.921953,10.261208,75.50055400000001,92.560697,306.602944,4.583908,101.473058,9.808668,15.617015,10.813753,5.720868,14.23018,13.643239,1.26236,13.045143,46.142518,378.86386,38.525465,8.582254,30.981074,11.455961,4.087108000000001,13.514751,30.196562,2.90043,1.36191,374.896327,124.090791,2.924749,391.547802,84.46799800000001,23.84576,205.993675,47.79534,5.264676000000001,4.966533,5.755243,96.666384,270.623879,11.655122,307.757572,85.23627,8.334572,150.711838,31.616832,34.194081,353.288449,374.894167,19.379763,5.064033,281.64125099999995,73.263637,26.433236,14.314829,55.959658,1.423995,85.005032,91.665177,8.685059,99.097402,26.487139,4.3757410000000005,9.337471,23.11265,20.057059,217.652442,8.696772000000001,34.205879,55.701652,199.128131,13.006537,310.333331
